suite	relpath	observed	expected	adjudication	basis
ispras-sv-tests	ieee-1364-2005/test_10_03_00_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_03_00_4.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_03_00_5.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_03_00_6.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_04_01_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_04_01_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_04_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_04_04_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_10_04_05_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_11_04_01_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_11_05_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_01_02_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_01_02_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_02_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_02_00_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_02_01_1.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_12_02_01_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_02_02_1_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_02_02_1_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_02_02_2_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_02_02_2_2.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_12_02_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_03_03_1.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_12_03_03_2.v	pass	must_accept	match	pinned .8c.1: 12.3.3 port/net signedness-inheritance and concat/part-select/named header ports - every module header form is 1364-2005 A.1.4 port/port_expression/port_reference BNF and the redeclaration pairs are legal declaration sequences; the cited invalidities (signedness coherence, named-connection usability) are semantic stage
ispras-sv-tests	ieee-1364-2005/test_12_03_03_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_03_05_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_03_06_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_03_06_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_03_06_3.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_12_03_07_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_01_1.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_12_04_01_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_01_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_01_4.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_01_5.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_02_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_02_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_02_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_02_4.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_04_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_05_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_05_00_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_06_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_07_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_12_08_02_1.v	pass	must_accept	match	pinned .8c.1: 12.8.2 early defparam hierarchical-name resolution ambiguity - pure elaboration semantics; defparam and the generate block are ordinary 1364-2005 BNF
ispras-sv-tests	ieee-1364-2005/test_14_01_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_02_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_03_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_03_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_04_2_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_04_2_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_04_3_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_04_3_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_04_3_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_04_3_4.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_14_02_04_4_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_04_4_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_05_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_06_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_07_1_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_07_2_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_02_07_3_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_01_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_01_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_01_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_01_4.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_01_5.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_03_03_2.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_14_06_01_1.v	fail	must_accept	divergence:unexplained_rejects_valid	ispras-1364 POSITIVE pinned .8c.2 (KNOWN_TEXT_BUGS re-adjudicated, no errata flip): PATHPULSE$ - the KNOWN_TEXT_BUGS candidate ruled STILL PARSEABLE: 'PATHPULSE$ = 3;' matches A.2.4 specparam_assignment's 'specparam_identifier = constant_mintypmax_expression' alternative because A.9.3 simple_identifier admits '$' and Annex B does not reserve PATHPULSE$ (the identifier escape-hatch law, the A.8.2 system_tf_call mirror); the (2,9) rows match pulse_control_specparam; (clr, pre *> q) is an A.7.2 full_path_description
ispras-sv-tests	ieee-1364-2005/test_14_06_04_2_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_06_04_2_2.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_14_06_04_2_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_14_06_04_2_4.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_02_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_02_06_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_03_02_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_03_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_03_04_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_03_04_2.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_15_03_06_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_04_00_1.v	fail	must_accept	divergence:unexplained_rejects_valid	ispras-1364 POSITIVE pinned .8c.2 (KNOWN_TEXT_BUGS re-adjudicated, no errata flip): timing checks - A.7.5.1 $width ( controlled_reference_event , timing_check_limit ) with threshold/notifier optional; A.7.5.3 edge_control_specifier 'edge [ 01 , 0x , x1 ]' via edge_descriptor 01 | z_or_x zero_or_one | zero_or_one z_or_x
ispras-sv-tests	ieee-1364-2005/test_15_05_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_05_00_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_05_01_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_05_01_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_05_01_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_05_01_4.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_15_05_02_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_05_02_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_05_02_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_06_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_06_00_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_06_00_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_15_07_00_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_16_02_01_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_16_02_01_2.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_16_02_01_3.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_16_02_02_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_16_02_02_2.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_16_02_02_3.v	fail	out_of_scope_with_cause:impl_varying_v2005	deferred:impl_varying_v2005	ispras-1364: TYPE VARYING - implementation-dependent verdict by suite contract
ispras-sv-tests	ieee-1364-2005/test_16_02_03_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_17_01_01_1_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
ispras-sv-tests	ieee-1364-2005/test_17_01_01_2_1.v	pass	must_accept	match	ispras-1364: '// ! TYPE: POSITIVE' clause-keyed valid example (a failing residue re-adjudicates against the suite's KNOWN_TEXT_BUGS errata in leaf .8c.2 - committed-text-over-intent)
